"user_id","meta_value"
7900,"a:1:{s:8:""customer"";b:1;}"
7902,"a:1:{s:8:""customer"";b:1;}"
7905,"a:1:{s:8:""customer"";b:1;}"
8112,"a:1:{s:8:""customer"";b:1;}"
7906,"a:1:{s:8:""customer"";b:1;}"
8324,"a:1:{s:8:""customer"";b:1;}"
7907,"a:1:{s:8:""customer"";b:1;}"
7908,"a:1:{s:8:""customer"";b:1;}"
8967,"a:1:{s:8:""customer"";b:1;}"
8011,"a:1:{s:8:""customer"";b:1;}"
7912,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
10401,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8380,"a:1:{s:8:""customer"";b:1;}"
7954,"a:1:{s:8:""customer"";b:1;}"
7915,"a:1:{s:8:""customer"";b:1;}"
7917,"a:1:{s:8:""customer"";b:1;}"
7924,"a:1:{s:8:""customer"";b:1;}"
8007,"a:1:{s:8:""customer"";b:1;}"
7921,"a:1:{s:8:""customer"";b:1;}"
9377,"a:1:{s:8:""customer"";b:1;}"
12608,"a:1:{s:8:""customer"";b:1;}"
7922,"a:1:{s:8:""customer"";b:1;}"
7923,"a:1:{s:8:""customer"";b:1;}"
7927,"a:1:{s:8:""customer"";b:1;}"
7931,"a:1:{s:8:""customer"";b:1;}"
7932,"a:1:{s:8:""customer"";b:1;}"
7933,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
7934,"a:1:{s:8:""customer"";b:1;}"
7935,"a:1:{s:8:""customer"";b:1;}"
7936,"a:1:{s:8:""customer"";b:1;}"
7981,"a:1:{s:8:""customer"";b:1;}"
7937,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
7939,"a:1:{s:8:""customer"";b:1;}"
8893,"a:1:{s:8:""customer"";b:1;}"
7984,"a:1:{s:8:""customer"";b:1;}"
7940,"a:1:{s:8:""customer"";b:1;}"
8699,"a:1:{s:8:""customer"";b:1;}"
9557,"a:1:{s:8:""customer"";b:1;}"
7942,"a:1:{s:8:""customer"";b:1;}"
8092,"a:1:{s:8:""customer"";b:1;}"
8018,"a:1:{s:8:""customer"";b:1;}"
7994,"a:1:{s:8:""customer"";b:1;}"
8289,"a:1:{s:8:""customer"";b:1;}"
7943,"a:1:{s:8:""customer"";b:1;}"
10949,"a:1:{s:8:""customer"";b:1;}"
7944,"a:2:{s:8:""guardian"";b:1;s:18:""guardian_temporary"";b:1;}"
7945,"a:1:{s:8:""customer"";b:1;}"
7948,"a:1:{s:8:""customer"";b:1;}"
8377,"a:1:{s:8:""customer"";b:1;}"
8161,"a:1:{s:8:""customer"";b:1;}"
7950,"a:1:{s:8:""customer"";b:1;}"
7953,"a:1:{s:8:""customer"";b:1;}"
7955,"a:1:{s:8:""customer"";b:1;}"
7957,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
7958,"a:1:{s:8:""customer"";b:1;}"
8935,"a:1:{s:8:""customer"";b:1;}"
7959,"a:1:{s:8:""customer"";b:1;}"
7962,"a:1:{s:8:""customer"";b:1;}"
7963,"a:1:{s:8:""customer"";b:1;}"
9351,"a:1:{s:8:""customer"";b:1;}"
7966,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
7977,"a:1:{s:8:""customer"";b:1;}"
7967,"a:1:{s:8:""customer"";b:1;}"
9030,"a:1:{s:8:""customer"";b:1;}"
7968,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8060,"a:1:{s:8:""customer"";b:1;}"
7969,"a:1:{s:8:""customer"";b:1;}"
7971,"a:1:{s:8:""customer"";b:1;}"
7972,"a:1:{s:8:""customer"";b:1;}"
7976,"a:1:{s:8:""customer"";b:1;}"
8090,"a:1:{s:8:""customer"";b:1;}"
7985,"a:1:{s:8:""customer"";b:1;}"
7987,"a:1:{s:8:""customer"";b:1;}"
8043,"a:1:{s:8:""customer"";b:1;}"
12111,"a:1:{s:8:""customer"";b:1;}"
11241,"a:1:{s:8:""customer"";b:1;}"
7989,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
7990,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
7991,"a:1:{s:8:""customer"";b:1;}"
7992,"a:1:{s:8:""customer"";b:1;}"
7993,"a:1:{s:8:""customer"";b:1;}"
7995,"a:1:{s:8:""customer"";b:1;}"
8142,"a:1:{s:8:""customer"";b:1;}"
7997,"a:1:{s:8:""customer"";b:1;}"
8085,"a:1:{s:8:""customer"";b:1;}"
7998,"a:1:{s:8:""customer"";b:1;}"
7999,"a:1:{s:8:""customer"";b:1;}"
8000,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8001,"a:1:{s:8:""customer"";b:1;}"
8159,"a:1:{s:8:""customer"";b:1;}"
8003,"a:1:{s:8:""customer"";b:1;}"
8005,"a:1:{s:8:""customer"";b:1;}"
8004,"a:1:{s:8:""customer"";b:1;}"
8006,"a:1:{s:8:""customer"";b:1;}"
11357,"a:1:{s:8:""customer"";b:1;}"
11155,"a:1:{s:8:""customer"";b:1;}"
8016,"a:1:{s:8:""customer"";b:1;}"
8655,"a:1:{s:8:""customer"";b:1;}"
8008,"a:1:{s:8:""customer"";b:1;}"
10671,"a:1:{s:8:""customer"";b:1;}"
8012,"a:1:{s:8:""customer"";b:1;}"
8010,"a:1:{s:8:""customer"";b:1;}"
8014,"a:1:{s:8:""customer"";b:1;}"
8013,"a:1:{s:8:""customer"";b:1;}"
8017,"a:1:{s:8:""customer"";b:1;}"
8530,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8019,"a:1:{s:8:""customer"";b:1;}"
10084,"a:1:{s:8:""customer"";b:1;}"
8020,"a:1:{s:8:""customer"";b:1;}"
8021,"a:1:{s:8:""customer"";b:1;}"
8022,"a:1:{s:8:""customer"";b:1;}"
8023,"a:1:{s:8:""customer"";b:1;}"
8024,"a:1:{s:8:""customer"";b:1;}"
8078,"a:1:{s:8:""customer"";b:1;}"
8726,"a:1:{s:8:""customer"";b:1;}"
8026,"a:1:{s:8:""customer"";b:1;}"
8027,"a:1:{s:8:""customer"";b:1;}"
8391,"a:1:{s:8:""customer"";b:1;}"
8115,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8029,"a:1:{s:8:""customer"";b:1;}"
8121,"a:1:{s:8:""customer"";b:1;}"
8030,"a:1:{s:8:""customer"";b:1;}"
8250,"a:1:{s:8:""customer"";b:1;}"
8033,"a:1:{s:8:""customer"";b:1;}"
8319,"a:1:{s:8:""customer"";b:1;}"
8035,"a:1:{s:8:""customer"";b:1;}"
8450,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8080,"a:1:{s:8:""customer"";b:1;}"
8036,"a:1:{s:8:""customer"";b:1;}"
8147,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8088,"a:1:{s:8:""customer"";b:1;}"
9041,"a:1:{s:8:""customer"";b:1;}"
8038,"a:1:{s:8:""customer"";b:1;}"
8039,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8040,"a:1:{s:8:""customer"";b:1;}"
8041,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8042,"a:1:{s:8:""customer"";b:1;}"
8044,"a:1:{s:8:""customer"";b:1;}"
8045,"a:1:{s:8:""customer"";b:1;}"
8096,"a:1:{s:8:""customer"";b:1;}"
8399,"a:1:{s:8:""customer"";b:1;}"
8046,"a:1:{s:8:""customer"";b:1;}"
8587,"a:1:{s:8:""customer"";b:1;}"
8047,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8048,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8049,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8050,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8051,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8052,"a:1:{s:8:""customer"";b:1;}"
8140,"a:1:{s:8:""customer"";b:1;}"
8053,"a:1:{s:8:""customer"";b:1;}"
8054,"a:1:{s:8:""customer"";b:1;}"
8057,"a:1:{s:8:""customer"";b:1;}"
8058,"a:1:{s:8:""customer"";b:1;}"
8059,"a:1:{s:8:""customer"";b:1;}"
8061,"a:1:{s:8:""customer"";b:1;}"
8062,"a:1:{s:8:""customer"";b:1;}"
8063,"a:1:{s:8:""customer"";b:1;}"
8188,"a:1:{s:8:""customer"";b:1;}"
8064,"a:1:{s:8:""customer"";b:1;}"
8065,"a:1:{s:8:""customer"";b:1;}"
8066,"a:1:{s:8:""customer"";b:1;}"
8295,"a:1:{s:8:""customer"";b:1;}"
8067,"a:1:{s:8:""customer"";b:1;}"
8069,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8070,"a:1:{s:8:""customer"";b:1;}"
8537,"a:1:{s:8:""customer"";b:1;}"
8071,"a:1:{s:8:""customer"";b:1;}"
8072,"a:1:{s:8:""customer"";b:1;}"
8073,"a:1:{s:8:""customer"";b:1;}"
8074,"a:1:{s:8:""customer"";b:1;}"
8280,"a:1:{s:8:""customer"";b:1;}"
8677,"a:1:{s:8:""customer"";b:1;}"
8075,"a:1:{s:8:""customer"";b:1;}"
8278,"a:1:{s:8:""customer"";b:1;}"
8077,"a:1:{s:8:""customer"";b:1;}"
8079,"a:1:{s:8:""customer"";b:1;}"
8081,"a:1:{s:8:""customer"";b:1;}"
8082,"a:1:{s:8:""customer"";b:1;}"
8083,"a:1:{s:8:""customer"";b:1;}"
8656,"a:1:{s:8:""customer"";b:1;}"
8084,"a:1:{s:8:""customer"";b:1;}"
12236,"a:1:{s:8:""customer"";b:1;}"
8087,"a:1:{s:8:""customer"";b:1;}"
8091,"a:1:{s:8:""customer"";b:1;}"
8093,"a:1:{s:8:""customer"";b:1;}"
8094,"a:1:{s:8:""customer"";b:1;}"
8095,"a:1:{s:8:""customer"";b:1;}"
8097,"a:1:{s:8:""customer"";b:1;}"
9190,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:4:""zion"";b:1;}"
8100,"a:1:{s:8:""customer"";b:1;}"
8101,"a:1:{s:8:""customer"";b:1;}"
8102,"a:1:{s:8:""customer"";b:1;}"
8103,"a:1:{s:8:""customer"";b:1;}"
8223,"a:1:{s:8:""customer"";b:1;}"
8105,"a:1:{s:8:""customer"";b:1;}"
8106,"a:1:{s:8:""customer"";b:1;}"
8107,"a:1:{s:8:""customer"";b:1;}"
8111,"a:1:{s:8:""customer"";b:1;}"
8109,"a:1:{s:8:""customer"";b:1;}"
8110,"a:1:{s:8:""customer"";b:1;}"
11219,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8113,"a:1:{s:8:""customer"";b:1;}"
8114,"a:1:{s:8:""customer"";b:1;}"
9569,"a:1:{s:8:""customer"";b:1;}"
9521,"a:1:{s:8:""customer"";b:1;}"
8202,"a:1:{s:8:""customer"";b:1;}"
8116,"a:1:{s:8:""customer"";b:1;}"
8117,"a:1:{s:8:""customer"";b:1;}"
8501,"a:1:{s:8:""customer"";b:1;}"
8118,"a:1:{s:8:""customer"";b:1;}"
8119,"a:1:{s:8:""customer"";b:1;}"
8122,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8123,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8125,"a:1:{s:8:""customer"";b:1;}"
8124,"a:1:{s:8:""customer"";b:1;}"
8277,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8126,"a:1:{s:8:""customer"";b:1;}"
8128,"a:1:{s:8:""customer"";b:1;}"
8171,"a:1:{s:8:""customer"";b:1;}"
8209,"a:1:{s:8:""customer"";b:1;}"
10969,"a:1:{s:8:""customer"";b:1;}"
8169,"a:1:{s:8:""customer"";b:1;}"
8131,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8132,"a:1:{s:8:""customer"";b:1;}"
8133,"a:1:{s:8:""customer"";b:1;}"
8136,"a:1:{s:8:""customer"";b:1;}"
8236,"a:1:{s:8:""customer"";b:1;}"
8138,"a:1:{s:8:""customer"";b:1;}"
8137,"a:1:{s:8:""customer"";b:1;}"
8139,"a:1:{s:8:""customer"";b:1;}"
8141,"a:1:{s:8:""customer"";b:1;}"
8143,"a:1:{s:8:""customer"";b:1;}"
8432,"a:1:{s:8:""customer"";b:1;}"
8144,"a:1:{s:8:""customer"";b:1;}"
8145,"a:1:{s:8:""customer"";b:1;}"
8410,"a:1:{s:8:""customer"";b:1;}"
8146,"a:1:{s:8:""customer"";b:1;}"
8149,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8148,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8181,"a:1:{s:8:""customer"";b:1;}"
8229,"a:1:{s:8:""customer"";b:1;}"
8464,"a:1:{s:8:""customer"";b:1;}"
8151,"a:1:{s:8:""customer"";b:1;}"
8152,"a:1:{s:8:""customer"";b:1;}"
8153,"a:1:{s:8:""customer"";b:1;}"
8154,"a:1:{s:8:""customer"";b:1;}"
8156,"a:1:{s:8:""customer"";b:1;}"
8157,"a:1:{s:8:""customer"";b:1;}"
8190,"a:1:{s:8:""customer"";b:1;}"
8160,"a:1:{s:8:""customer"";b:1;}"
8547,"a:1:{s:8:""customer"";b:1;}"
8183,"a:1:{s:8:""customer"";b:1;}"
8712,"a:1:{s:8:""customer"";b:1;}"
8162,"a:1:{s:8:""customer"";b:1;}"
8182,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8163,"a:1:{s:8:""customer"";b:1;}"
10041,"a:1:{s:8:""customer"";b:1;}"
9892,"a:1:{s:8:""customer"";b:1;}"
8191,"a:1:{s:8:""customer"";b:1;}"
9153,"a:1:{s:8:""customer"";b:1;}"
8164,"a:1:{s:8:""customer"";b:1;}"
8166,"a:1:{s:8:""customer"";b:1;}"
8179,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8409,"a:1:{s:8:""customer"";b:1;}"
8168,"a:1:{s:8:""customer"";b:1;}"
8460,"a:1:{s:8:""customer"";b:1;}"
10234,"a:1:{s:8:""customer"";b:1;}"
8172,"a:1:{s:8:""customer"";b:1;}"
9121,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8346,"a:1:{s:8:""customer"";b:1;}"
8173,"a:1:{s:8:""customer"";b:1;}"
8702,"a:1:{s:8:""customer"";b:1;}"
8174,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8429,"a:1:{s:8:""customer"";b:1;}"
8177,"a:1:{s:8:""customer"";b:1;}"
8175,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8641,"a:1:{s:8:""customer"";b:1;}"
8176,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8307,"a:1:{s:8:""customer"";b:1;}"
8499,"a:1:{s:8:""customer"";b:1;}"
8221,"a:1:{s:8:""customer"";b:1;}"
8184,"a:1:{s:8:""customer"";b:1;}"
8228,"a:1:{s:8:""customer"";b:1;}"
8186,"a:1:{s:8:""customer"";b:1;}"
8224,"a:1:{s:8:""customer"";b:1;}"
8187,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8189,"a:1:{s:8:""customer"";b:1;}"
8192,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8195,"a:1:{s:8:""customer"";b:1;}"
8194,"a:1:{s:8:""customer"";b:1;}"
8196,"a:1:{s:8:""customer"";b:1;}"
8197,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8198,"a:1:{s:8:""customer"";b:1;}"
8199,"a:1:{s:8:""customer"";b:1;}"
10876,"a:1:{s:8:""customer"";b:1;}"
10000,"a:1:{s:8:""customer"";b:1;}"
8200,"a:1:{s:8:""customer"";b:1;}"
10307,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8201,"a:1:{s:8:""customer"";b:1;}"
8316,"a:1:{s:8:""customer"";b:1;}"
11531,"a:1:{s:8:""customer"";b:1;}"
8205,"a:1:{s:8:""customer"";b:1;}"
9186,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8203,"a:1:{s:8:""customer"";b:1;}"
8204,"a:1:{s:8:""customer"";b:1;}"
8206,"a:1:{s:8:""customer"";b:1;}"
8207,"a:1:{s:8:""customer"";b:1;}"
8583,"a:1:{s:8:""customer"";b:1;}"
8210,"a:1:{s:8:""customer"";b:1;}"
8211,"a:1:{s:8:""customer"";b:1;}"
8212,"a:1:{s:8:""customer"";b:1;}"
8328,"a:1:{s:8:""customer"";b:1;}"
8213,"a:1:{s:8:""customer"";b:1;}"
8214,"a:1:{s:8:""customer"";b:1;}"
8451,"a:1:{s:8:""customer"";b:1;}"
8448,"a:1:{s:8:""customer"";b:1;}"
8215,"a:1:{s:8:""customer"";b:1;}"
8216,"a:1:{s:8:""customer"";b:1;}"
8217,"a:1:{s:8:""customer"";b:1;}"
8220,"a:1:{s:8:""customer"";b:1;}"
8222,"a:1:{s:8:""customer"";b:1;}"
9679,"a:1:{s:8:""customer"";b:1;}"
8225,"a:1:{s:8:""customer"";b:1;}"
8226,"a:1:{s:8:""customer"";b:1;}"
8290,"a:1:{s:8:""customer"";b:1;}"
8227,"a:1:{s:8:""customer"";b:1;}"
8965,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:12:""bishopgalvin"";b:1;}"
8840,"a:1:{s:8:""customer"";b:1;}"
8389,"a:1:{s:8:""customer"";b:1;}"
8230,"a:1:{s:8:""customer"";b:1;}"
8531,"a:1:{s:8:""customer"";b:1;}"
8231,"a:1:{s:8:""customer"";b:1;}"
8232,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8599,"a:1:{s:8:""customer"";b:1;}"
8233,"a:1:{s:8:""customer"";b:1;}"
8235,"a:1:{s:8:""customer"";b:1;}"
8237,"a:1:{s:8:""customer"";b:1;}"
8238,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8239,"a:1:{s:8:""customer"";b:1;}"
8240,"a:1:{s:8:""customer"";b:1;}"
8241,"a:1:{s:8:""customer"";b:1;}"
8242,"a:1:{s:8:""customer"";b:1;}"
8392,"a:1:{s:8:""customer"";b:1;}"
8243,"a:1:{s:8:""customer"";b:1;}"
8244,"a:1:{s:8:""customer"";b:1;}"
8245,"a:1:{s:8:""customer"";b:1;}"
8246,"a:1:{s:8:""customer"";b:1;}"
8247,"a:1:{s:8:""customer"";b:1;}"
8248,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8963,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
9342,"a:1:{s:8:""customer"";b:1;}"
8251,"a:1:{s:8:""customer"";b:1;}"
8252,"a:1:{s:8:""customer"";b:1;}"
8253,"a:1:{s:8:""customer"";b:1;}"
8254,"a:1:{s:8:""customer"";b:1;}"
8255,"a:1:{s:8:""customer"";b:1;}"
8256,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
11476,"a:1:{s:8:""customer"";b:1;}"
8257,"a:1:{s:8:""customer"";b:1;}"
8258,"a:1:{s:8:""customer"";b:1;}"
8259,"a:1:{s:8:""customer"";b:1;}"
8260,"a:1:{s:8:""customer"";b:1;}"
8261,"a:1:{s:8:""customer"";b:1;}"
8262,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8533,"a:1:{s:8:""customer"";b:1;}"
8828,"a:1:{s:8:""customer"";b:1;}"
8263,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8264,"a:1:{s:8:""customer"";b:1;}"
8265,"a:1:{s:8:""customer"";b:1;}"
8267,"a:1:{s:8:""customer"";b:1;}"
8268,"a:1:{s:8:""customer"";b:1;}"
8318,"a:1:{s:8:""customer"";b:1;}"
8269,"a:1:{s:8:""customer"";b:1;}"
10593,"a:1:{s:8:""customer"";b:1;}"
8270,"a:1:{s:8:""customer"";b:1;}"
8271,"a:1:{s:8:""customer"";b:1;}"
8272,"a:1:{s:8:""customer"";b:1;}"
8807,"a:1:{s:8:""customer"";b:1;}"
8400,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8273,"a:1:{s:8:""customer"";b:1;}"
8275,"a:1:{s:8:""customer"";b:1;}"
10232,"a:1:{s:8:""customer"";b:1;}"
8784,"a:1:{s:8:""customer"";b:1;}"
8422,"a:1:{s:8:""customer"";b:1;}"
8586,"a:1:{s:8:""customer"";b:1;}"
8689,"a:1:{s:8:""customer"";b:1;}"
8281,"a:1:{s:8:""customer"";b:1;}"
8282,"a:1:{s:8:""customer"";b:1;}"
8283,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8294,"a:1:{s:8:""customer"";b:1;}"
8285,"a:1:{s:8:""customer"";b:1;}"
8286,"a:1:{s:8:""customer"";b:1;}"
8287,"a:1:{s:8:""customer"";b:1;}"
8830,"a:1:{s:8:""customer"";b:1;}"
8291,"a:1:{s:8:""customer"";b:1;}"
8293,"a:1:{s:8:""customer"";b:1;}"
8578,"a:1:{s:8:""customer"";b:1;}"
8296,"a:1:{s:8:""customer"";b:1;}"
8297,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8298,"a:1:{s:8:""customer"";b:1;}"
8299,"a:1:{s:8:""customer"";b:1;}"
8300,"a:1:{s:8:""customer"";b:1;}"
11360,"a:1:{s:8:""customer"";b:1;}"
8301,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8302,"a:1:{s:8:""customer"";b:1;}"
8303,"a:1:{s:8:""customer"";b:1;}"
8304,"a:1:{s:8:""customer"";b:1;}"
9363,"a:1:{s:8:""customer"";b:1;}"
8305,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8353,"a:1:{s:8:""customer"";b:1;}"
8306,"a:1:{s:8:""customer"";b:1;}"
8309,"a:1:{s:8:""customer"";b:1;}"
8310,"a:1:{s:8:""customer"";b:1;}"
8311,"a:1:{s:8:""customer"";b:1;}"
8747,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8312,"a:1:{s:8:""customer"";b:1;}"
8313,"a:1:{s:8:""customer"";b:1;}"
8314,"a:1:{s:8:""customer"";b:1;}"
8557,"a:1:{s:8:""customer"";b:1;}"
8528,"a:1:{s:8:""customer"";b:1;}"
8317,"a:1:{s:8:""customer"";b:1;}"
8595,"a:1:{s:8:""customer"";b:1;}"
8456,"a:1:{s:8:""customer"";b:1;}"
8321,"a:1:{s:8:""customer"";b:1;}"
8322,"a:1:{s:8:""customer"";b:1;}"
8323,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8327,"a:1:{s:8:""customer"";b:1;}"
8326,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8329,"a:1:{s:8:""customer"";b:1;}"
8330,"a:1:{s:8:""customer"";b:1;}"
8331,"a:1:{s:8:""customer"";b:1;}"
8332,"a:1:{s:8:""customer"";b:1;}"
8333,"a:1:{s:8:""customer"";b:1;}"
8334,"a:1:{s:8:""customer"";b:1;}"
8335,"a:1:{s:8:""customer"";b:1;}"
8336,"a:1:{s:8:""customer"";b:1;}"
8337,"a:1:{s:8:""customer"";b:1;}"
8338,"a:1:{s:8:""customer"";b:1;}"
8470,"a:1:{s:8:""customer"";b:1;}"
8339,"a:1:{s:8:""customer"";b:1;}"
8340,"a:1:{s:8:""customer"";b:1;}"
8341,"a:1:{s:8:""customer"";b:1;}"
8342,"a:1:{s:8:""customer"";b:1;}"
10626,"a:1:{s:8:""customer"";b:1;}"
8395,"a:1:{s:8:""customer"";b:1;}"
8343,"a:1:{s:8:""customer"";b:1;}"
8344,"a:1:{s:8:""customer"";b:1;}"
8345,"a:1:{s:8:""customer"";b:1;}"
8347,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8777,"a:1:{s:8:""customer"";b:1;}"
8349,"a:1:{s:8:""customer"";b:1;}"
8350,"a:1:{s:8:""customer"";b:1;}"
8351,"a:1:{s:8:""customer"";b:1;}"
8352,"a:1:{s:8:""customer"";b:1;}"
8354,"a:1:{s:8:""customer"";b:1;}"
8355,"a:1:{s:8:""customer"";b:1;}"
8713,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8560,"a:1:{s:8:""customer"";b:1;}"
8356,"a:1:{s:8:""customer"";b:1;}"
8357,"a:1:{s:8:""customer"";b:1;}"
8816,"a:1:{s:8:""customer"";b:1;}"
8359,"a:1:{s:8:""customer"";b:1;}"
8360,"a:1:{s:8:""customer"";b:1;}"
11997,"a:1:{s:8:""customer"";b:1;}"
8361,"a:1:{s:8:""customer"";b:1;}"
8362,"a:1:{s:8:""customer"";b:1;}"
8363,"a:1:{s:8:""customer"";b:1;}"
8366,"a:1:{s:8:""customer"";b:1;}"
8367,"a:1:{s:8:""customer"";b:1;}"
8369,"a:1:{s:8:""customer"";b:1;}"
8370,"a:1:{s:8:""customer"";b:1;}"
8371,"a:1:{s:8:""customer"";b:1;}"
8372,"a:1:{s:8:""customer"";b:1;}"
8452,"a:1:{s:8:""customer"";b:1;}"
8373,"a:1:{s:8:""customer"";b:1;}"
8374,"a:1:{s:8:""customer"";b:1;}"
8375,"a:3:{s:8:""customer"";b:1;s:8:""guardian"";b:1;s:12:""bishopgalvin"";b:1;}"
8812,"a:1:{s:8:""customer"";b:1;}"
8376,"a:1:{s:8:""customer"";b:1;}"
11523,"a:1:{s:8:""customer"";b:1;}"
11983,"a:1:{s:8:""customer"";b:1;}"
8508,"a:1:{s:8:""customer"";b:1;}"
8379,"a:1:{s:8:""customer"";b:1;}"
8381,"a:1:{s:8:""customer"";b:1;}"
8382,"a:1:{s:8:""customer"";b:1;}"
8383,"a:1:{s:8:""customer"";b:1;}"
8384,"a:1:{s:8:""customer"";b:1;}"
8385,"a:1:{s:8:""customer"";b:1;}"
8386,"a:1:{s:8:""customer"";b:1;}"
8455,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8457,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8388,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8390,"a:1:{s:8:""customer"";b:1;}"
8716,"a:1:{s:8:""customer"";b:1;}"
8393,"a:1:{s:8:""customer"";b:1;}"
8408,"a:1:{s:8:""customer"";b:1;}"
8394,"a:1:{s:8:""customer"";b:1;}"
8396,"a:1:{s:8:""customer"";b:1;}"
8397,"a:1:{s:8:""customer"";b:1;}"
8414,"a:1:{s:8:""customer"";b:1;}"
8467,"a:1:{s:8:""customer"";b:1;}"
8402,"a:1:{s:8:""customer"";b:1;}"
8403,"a:1:{s:8:""customer"";b:1;}"
8404,"a:1:{s:8:""customer"";b:1;}"
8405,"a:1:{s:8:""customer"";b:1;}"
8406,"a:3:{s:8:""customer"";b:1;s:12:""bishopgalvin"";b:1;s:8:""guardian"";b:1;}"
8407,"a:1:{s:8:""customer"";b:1;}"
8411,"a:1:{s:8:""customer"";b:1;}"
8412,"a:1:{s:8:""customer"";b:1;}"
8413,"a:1:{s:8:""customer"";b:1;}"
8415,"a:1:{s:8:""customer"";b:1;}"
9100,"a:1:{s:8:""customer"";b:1;}"
8416,"a:2:{s:8:""customer"";b:1;s:8:""guardian"";b:1;}"
8417,"a:1:{s:8:""customer"";b:1;}"
8418,"a:1:{s:8:""customer"";b:1;}"
8419,"a:1:{s:8:""customer"";b:1;}"
8420,"a:1:{s:8:""customer"";b:1;}"
11922,"a:1:{s:8:""customer"";b:1;}"
